sku,category,Description,Color,Specification,SP,MRP,productname,imgurl1,Stock,imgurl,Size
SKU: #7728,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000; font-family: 'book antiqua', palatino;"">1 1/2oz. , 95% Deet , Maximum Protection</span></p></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000; font-family: 'book antiqua', palatino;"">1 1/2oz. , 95% Deet , Maximum Protection</span>",Rs600.00,Rs0.00,Ben's100 Insect Repellent Spray Pump,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/e/bens100_insect_repellent_spray_pump.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/_/1/_1bens100_insect_repellent_spray_pump.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/e/bens100_insect_repellent_spray_pump.jpg,
SKU: #12502.01,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/outdoorclothing.html"" title="""">Clothing</a>","<div class=""short-description"">
                    <div class=""std""><p>The ultimate in comfort and style.</p><br>
<p>NRS's Mesh Flexfit Hat combines a solid front against sun with a mesh back that is cool and comfortable.</p></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>",,"Rs1,150.00",Rs0.00,NRS Mesh Flexfit Hat,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/r/nrs_mesh_flexfit_hat.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/e/mesh_flexfit2_1.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/e/mesh_flexfit_1.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/e/mesh_flexfit4_1.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/e/meshflexfit3.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/e/mesh_flexfit5_1.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/r/nrs_mesh_flexfit_hat.jpg,
SKU: #QFE-43,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/outdoorclothing.html"" title="""">Clothing</a>","<div class=""short-description"">
                    <div class=""std""><ul><br>
<li>Polartec® Power Stretch® ProTM fabric</li><br>
<li>Flat lock low bulk seams</li><br>
<li>Moisture wicking elastic waistband</li><br>
<li>3⁄4 length (ski boot cut)</li><br>
<li>Inside leg length 46cm/18inch (Size 12)</li><br>
<li>Fit: Slim</li><br>
</ul></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>",,"Rs2,900.00",Rs0.00,RAB Women's PS Lite Pants,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/o/womens_ps_lite_pants_black.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/o/womens_ps_lite_pants_black_angle.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/o/womens_ps_lite_pants_black_angle.jpg,
SKU: #QBT-13,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/outdoorclothing.html"" title="""">Clothing</a>","<div class=""short-description"">
                    <div class=""std""><ul><br>
<li>Merino Cocona® fabric</li><br>
<li>Low bulk elasticated waistband</li><br>
<li>Flatlock low bulk seams</li><br>
<li>Reflective branding</li><br>
<li>Inside leg length: 79cm/31inch (L)</li><br>
<li>Fit: Slim</li><br>
</ul></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>",,"Rs3,450.00",Rs0.00,Rab Meco 120 pant,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/e/meco_120_pants_beluga.jpg,In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/e/meco_120_pants_beluga.jpg,
SKU: #QFC-21,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/outdoorclothing.html"" title="""">Clothing</a>","<div class=""short-description"">
                    <div class=""std""><ul><br>
<li>Berber pile fabric</li><br>
<li>YKK front zip</li><br>
<li>2 YKK zipped pockets, 1 inner YKK zipped security pocket</li><br>
<li>Double layer of pile in back</li><br>
<li>Wind resistant drop liner in front panel and arms</li><br>
<li>Hem drawcord</li><br>
<li>Fit: Relaxe</li><br>
</ul></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>",,"Rs4,750.00",Rs0.00,RAB WOMEN'S DOUBLE PILE JACKET,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/o/womens_double_pile_jacket_grit.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/o/womens_double_pile_jacket_heather.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/o/womens_double_pile_jacket_grit.jpg,
SKU: ,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/outdoorclothing.html"" title="""">Clothing</a>","<div class=""short-description"">
                    <div class=""std""><p> </p><br>
<table border=""0"" cellspacing=""0"" cellpadding=""0""><br>
<tbody><br>
<tr><br>
<td valign=""top""><br>
<ul><br>
<li>NO MELT</li><br>
<li>NO DRIP FABRIC</li><br>
<li>NONTOXIC WHEN HEAT IS APPLIED</li><br>
<li>FLAME RESISTANT FIBER WILL NOT WASH OR WEAR OUT FOR THE LIFE OF THE GARMENT</li><br>
<li>EXCEEDS NFPA 1975 STANDARDS FOR FIRE SAFETY</li><br>
<li>TOPS AVAILABLE IN SIZES: S TO L , 2XL AND 3XL</li><br>
</ul><br>
</td><br>
</tr><br>
</tbody><br>
</table></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>",,"Rs2,925.00",Rs0.00,ROTHCO BLACK FIRE RETARDANT THERMAL UNDERWEAR TOP,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/l/black_fire_retardant_thermal_underwear_top.jpg,In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/l/black_fire_retardant_thermal_underwear_top.jpg,
SKU: #QDA-59,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/outdoorclothing.html"" title="""">Clothing</a>","<div class=""short-description"">
                    <div class=""std""><ul><br>
<li>Pertex® Microlight outer fabric</li><br>
<li>100% nylon ripstop inner</li><br>
<li>750FP European Goose Down</li><br>
<li>Mini stitch-through baffle construction</li><br>
<li>YKK front zip, internal insulated zip baffle, chin guard</li><br>
<li>2 YKK zipped hand warmer pockets</li><br>
<li>1 YKK zipped internal pocket, doubles as integrated stuff sack</li><br>
<li>Lycra® bound hem/cuffs</li><br>
<li>Fit: Slim</li><br>
</ul></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>",,"Rs10,900.00",Rs0.00,Rab Women's Microlight Jacket,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/o/woman_microlight_twilight.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/o/womens_microlight_jacket_khaki.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/o/woman_microlight_black.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/o/woman_microlight_twilight.jpg,
SKU: #10050.01,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/outdoorclothing.html"" title="""">Clothing</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;"">Protect yourself from the sun and stay cool in the NRS Lower Salmon Sun Hat.</span></p><br>
<ul><br>
<li><span style=""color: #000000;"">A semi-rigid brim keeps the sun and elements off.</span></li><br>
<li><span style=""color: #000000;"">The light weight, mesh lined, nylon crown is cool and dries quickly.</span></li><br>
<li><span style=""color: #000000;"">Mesh side panels give plenty of ventilation so you won't cook your brain.</span></li><br>
<li><span style=""color: #000000;"">The removable chin strap with a barrel-lock adjustment keeps the hat attached to your head or slung behind you when you want it out of the way.</span></li><br>
</ul></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000;"">Protect yourself from the sun and stay cool in the NRS Lower Salmon Sun Hat.</span>","Rs2,200.00",Rs0.00,NRS Lower Salmon Sun Hat,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/r/nrs_lower_salmon_sun_hat.jpg,In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/r/nrs_lower_salmon_sun_hat.jpg,
SKU: #13008.01,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/outdoorclothing.html"" title="""">Clothing</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;"">Tula's Beach Hat is a wide-brimmed sun hat that makes me crave a sand chair &amp; a tequila sunrise. Durable, lightweight palm construction boasts 50+ UPF sun protection... stay all day and have fun!</span></p><br>
<ul><br>
<li><span style=""color: #000000;"">Handy chinstrap lets you secure it on your head or wear it on your back when indoors.</span></li><br>
<li><span style=""color: #000000;"">Grosgrain sweatband adds comfort and wicking.</span></li><br>
<li><span style=""color: #000000;"">The lightweight palm material cleans easily, dries quickly and it floats!</span></li><br>
<li><span style=""color: #000000;"">The Beach Hat fits a hat size of 7 measuring 22"".</span></li><br>
<li><span style=""color: #000000;"">All Tula hats have been tested by California Polytechnic State University and were awarded the 50+ UPF rating, the highest possible for sun protective gear.</span></li><br>
<li><span style=""color: #000000;"">Reshaping is as simple as a water spritz and re-sizing as easy as a trip to the hardware store! Tula recommends cutting 3/4"" poly foam water seal (at a hardware store near you) into 4-6"" long strips and placing them behind the sweatband for a more secure fit.</span></li><br>
</ul></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000;"">Tula's Beach Hat is a wide-brimmed sun hat that makes me crave a sand chair &amp; a tequila sunrise. Durable, lightweight palm construction boasts 50+ UPF sun protection... stay all day and have fun!</span>","Rs2,275.00",Rs0.00,NRS Tula Beach Hat,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/u/tula_beach_hat.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/u/tula2.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/u/tula_beach_hat.jpg,
SKU: #2481,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/outdoorclothing.html"" title="""">Clothing</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;"">The NRS River of No Return Hat is a serious hat for a serious outdoors person. This heavy-duty canvas hat will protect you from the elements whether you're on the water or on the trail.</span></p><br>
<ul><br>
<li><span style=""color: #000000;"">Rugged canvas construction will hold up to the rigors of life on the water while being soft enough to be comfortable and packable.</span><br><br></li><br>
<li><span style=""color: #000000;"">The wide brim ranges in width from 3"" on the sides to 3 1/2"" in the front and back giving you extra protection where you need it most.</span><br><br></li><br>
<li><span style=""color: #000000;"">An adjustable chin strap with a barrel-lock keeps the hat on your head or slung on your back behind you when you want it out of the way.</span></li><br>
</ul></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000;"">The NRS River of No Return Hat is a serious hat for a serious outdoors person. This heavy-duty canvas hat will protect you from the elements whether you're on the water or on the trail.</span>","Rs2,200.00",Rs0.00,NRS River of No Return Hat,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/r/nrs_river_of_no_return_hat.jpg,In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/r/nrs_river_of_no_return_hat.jpg,
